"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","CPI","TOT","AGRWTH","M","2014-09",2.828349,
"SAU","CPI","TOT","AGRWTH","M","2014-10",2.581746,
"SAU","CPI","TOT","AGRWTH","M","2014-11",2.495813,
"SAU","CPI","TOT","AGRWTH","M","2014-12",2.414085,
"SAU","CPI","TOT","AGRWTH","M","2015-01",2.175358,
"SAU","CPI","TOT","AGRWTH","M","2015-02",2.096029,
"SAU","CPI","TOT","AGRWTH","M","2015-03",2.015302,
"SAU","CPI","TOT","AGRWTH","M","2015-04",2.009487,
"SAU","CPI","TOT","AGRWTH","M","2015-05",2.080856,
"SAU","CPI","TOT","AGRWTH","M","2015-06",2.157457,
"SAU","CPI","TOT","AGRWTH","M","2015-07",2.150826,
"SAU","CPI","TOT","AGRWTH","M","2015-08",2.140873,
"SAU","CPI","TOT","AGRWTH","M","2015-09",2.293905,
"SAU","CPI","TOT","AGRWTH","M","2015-10",2.41725,
"SAU","CPI","TOT","AGRWTH","M","2015-11",2.307008,
"SAU","CPI","TOT","AGRWTH","M","2015-12",2.281657,
"SAU","CPI","TOT","AGRWTH","M","2016-01",4.255719,
"SAU","CPI","TOT","AGRWTH","M","2016-02",4.178778,
"SAU","CPI","TOT","AGRWTH","M","2016-03",4.330221,
"SAU","CPI","TOT","AGRWTH","M","2016-04",4.243849,
"SAU","CPI","TOT","AGRWTH","M","2016-05",4.090484,
"SAU","CPI","TOT","AGRWTH","M","2016-06",4.068639,
"SAU","CPI","TOT","AGRWTH","M","2016-07",3.831557,
"SAU","CPI","TOT","AGRWTH","M","2016-08",3.301053,
"SAU","CPI","TOT","AGRWTH","M","2016-09",2.988834,
"SAU","CPI","TOT","AGRWTH","M","2016-10",2.633317,
"SAU","CPI","TOT","AGRWTH","M","2016-11",2.299976,
"SAU","CPI","TOT","AGRWTH","M","2016-12",1.700004,
"SAU","CPI","TOT","AGRWTH","M","2017-01",-0.3576876,
"EU28","CPI","TOT","AGRWTH","M","1997-01",4.3,
"EU28","CPI","TOT","AGRWTH","M","1997-02",6.4,
"EU28","CPI","TOT","AGRWTH","M","1997-03",7.1,
"EU28","CPI","TOT","AGRWTH","M","1997-04",7.1,
"EU28","CPI","TOT","AGRWTH","M","1997-05",7.2,
"EU28","CPI","TOT","AGRWTH","M","1997-06",7.4,
"EU28","CPI","TOT","AGRWTH","M","1997-07",7.5,
"EU28","CPI","TOT","AGRWTH","M","1997-08",7.9,
"EU28","CPI","TOT","AGRWTH","M","1997-09",8,
"EU28","CPI","TOT","AGRWTH","M","1997-10",8.2,
"EU28","CPI","TOT","AGRWTH","M","1997-11",8.4,
"EU28","CPI","TOT","AGRWTH","M","1997-12",8.3,
"EU28","CPI","TOT","AGRWTH","M","1998-01",7.7,
"EU28","CPI","TOT","AGRWTH","M","1998-02",5.8,
"EU28","CPI","TOT","AGRWTH","M","1998-03",5,
"EU28","CPI","TOT","AGRWTH","M","1998-04",5.1,
"EU28","CPI","TOT","AGRWTH","M","1998-05",4.9,
"EU28","CPI","TOT","AGRWTH","M","1998-06",4.6,
"EU28","CPI","TOT","AGRWTH","M","1998-07",4.5,
"EU28","CPI","TOT","AGRWTH","M","1998-08",4,
"EU28","CPI","TOT","AGRWTH","M","1998-09",3.9,
"EU28","CPI","TOT","AGRWTH","M","1998-10",3.8,
"EU28","CPI","TOT","AGRWTH","M","1998-11",3.5,
"EU28","CPI","TOT","AGRWTH","M","1998-12",3.4,
"EU28","CPI","TOT","AGRWTH","M","1999-01",3,
"EU28","CPI","TOT","AGRWTH","M","1999-02",2.6,
"EU28","CPI","TOT","AGRWTH","M","1999-03",2.7,
"EU28","CPI","TOT","AGRWTH","M","1999-04",2.8,
"EU28","CPI","TOT","AGRWTH","M","1999-05",2.7,
"EU28","CPI","TOT","AGRWTH","M","1999-06",2.9,
"EU28","CPI","TOT","AGRWTH","M","1999-07",3,
"EU28","CPI","TOT","AGRWTH","M","1999-08",3.1,
"EU28","CPI","TOT","AGRWTH","M","1999-09",3.1,
"EU28","CPI","TOT","AGRWTH","M","1999-10",3,
"EU28","CPI","TOT","AGRWTH","M","1999-11",3.2,
"EU28","CPI","TOT","AGRWTH","M","1999-12",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-01",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-02",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-03",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-04",3.2,
"EU28","CPI","TOT","AGRWTH","M","2000-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2000-06",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-07",3.5,
"EU28","CPI","TOT","AGRWTH","M","2000-08",3.4,
"EU28","CPI","TOT","AGRWTH","M","2000-09",3.7,
"EU28","CPI","TOT","AGRWTH","M","2000-10",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-11",3.6,
"EU28","CPI","TOT","AGRWTH","M","2000-12",3.5,
"EU28","CPI","TOT","AGRWTH","M","2001-01",3.1,
"EU28","CPI","TOT","AGRWTH","M","2001-02",3,
"EU28","CPI","TOT","AGRWTH","M","2001-03",3.2,
"EU28","CPI","TOT","AGRWTH","M","2001-04",3.6,
"EU28","CPI","TOT","AGRWTH","M","2001-05",4,
"EU28","CPI","TOT","AGRWTH","M","2001-06",3.8,
"EU28","CPI","TOT","AGRWTH","M","2001-07",3.3,
"EU28","CPI","TOT","AGRWTH","M","2001-08",3.2,
"EU28","CPI","TOT","AGRWTH","M","2001-09",3,
"EU28","CPI","TOT","AGRWTH","M","2001-10",2.9,
"EU28","CPI","TOT","AGRWTH","M","2001-11",2.6,
"EU28","CPI","TOT","AGRWTH","M","2001-12",2.7,
"EU28","CPI","TOT","AGRWTH","M","2002-01",3.2,
"EU28","CPI","TOT","AGRWTH","M","2002-02",3,
"EU28","CPI","TOT","AGRWTH","M","2002-03",3,
"EU28","CPI","TOT","AGRWTH","M","2002-04",2.8,
"EU28","CPI","TOT","AGRWTH","M","2002-05",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-06",2.1,
"EU28","CPI","TOT","AGRWTH","M","2002-07",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-08",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2002-10",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2002-12",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-01",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-02",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-03",2.4,
"EU28","CPI","TOT","AGRWTH","M","2003-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-05",1.9,
"EU28","CPI","TOT","AGRWTH","M","2003-06",2,
"EU28","CPI","TOT","AGRWTH","M","2003-07",2,
"EU28","CPI","TOT","AGRWTH","M","2003-08",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-09",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-10",2.1,
"EU28","CPI","TOT","AGRWTH","M","2003-11",2.2,
"EU28","CPI","TOT","AGRWTH","M","2003-12",2.1,
"EU28","CPI","TOT","AGRWTH","M","2004-01",2,
"EU28","CPI","TOT","AGRWTH","M","2004-02",1.8,
"EU28","CPI","TOT","AGRWTH","M","2004-03",1.8,
"EU28","CPI","TOT","AGRWTH","M","2004-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2004-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2004-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-07",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-08",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2004-10",2.5,
"EU28","CPI","TOT","AGRWTH","M","2004-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2004-12",2.4,
"EU28","CPI","TOT","AGRWTH","M","2005-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-02",2.2,
"EU28","CPI","TOT","AGRWTH","M","2005-03",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-04",2.2,
"EU28","CPI","TOT","AGRWTH","M","2005-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-06",2.1,
"EU28","CPI","TOT","AGRWTH","M","2005-07",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-08",2.3,
"EU28","CPI","TOT","AGRWTH","M","2005-09",2.6,
"EU28","CPI","TOT","AGRWTH","M","2005-10",2.5,
"EU28","CPI","TOT","AGRWTH","M","2005-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2005-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2006-01",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-02",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-03",2.2,
"EU28","CPI","TOT","AGRWTH","M","2006-04",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2006-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2006-07",2.5,
"EU28","CPI","TOT","AGRWTH","M","2006-08",2.4,
"EU28","CPI","TOT","AGRWTH","M","2006-09",2,
"EU28","CPI","TOT","AGRWTH","M","2006-10",1.8,
"EU28","CPI","TOT","AGRWTH","M","2006-11",2.1,
"EU28","CPI","TOT","AGRWTH","M","2006-12",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2007-02",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-03",2.3,
"EU28","CPI","TOT","AGRWTH","M","2007-04",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2007-06",2.2,
"EU28","CPI","TOT","AGRWTH","M","2007-07",2,
"EU28","CPI","TOT","AGRWTH","M","2007-08",2,
"EU28","CPI","TOT","AGRWTH","M","2007-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2007-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2007-11",3.1,
"EU28","CPI","TOT","AGRWTH","M","2007-12",3.2,
"EU28","CPI","TOT","AGRWTH","M","2008-01",3.4,
"EU28","CPI","TOT","AGRWTH","M","2008-02",3.5,
"EU28","CPI","TOT","AGRWTH","M","2008-03",3.7,
"EU28","CPI","TOT","AGRWTH","M","2008-04",3.6,
"EU28","CPI","TOT","AGRWTH","M","2008-05",4,
"EU28","CPI","TOT","AGRWTH","M","2008-06",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-07",4.4,
"EU28","CPI","TOT","AGRWTH","M","2008-08",4.3,
"EU28","CPI","TOT","AGRWTH","M","2008-09",4.2,
"EU28","CPI","TOT","AGRWTH","M","2008-10",3.7,
"EU28","CPI","TOT","AGRWTH","M","2008-11",2.8,
"EU28","CPI","TOT","AGRWTH","M","2008-12",2.2,
"EU28","CPI","TOT","AGRWTH","M","2009-01",1.7,
"EU28","CPI","TOT","AGRWTH","M","2009-02",1.8,
"EU28","CPI","TOT","AGRWTH","M","2009-03",1.3,
"EU28","CPI","TOT","AGRWTH","M","2009-04",1.3,
"EU28","CPI","TOT","AGRWTH","M","2009-05",0.8,
"EU28","CPI","TOT","AGRWTH","M","2009-06",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2009-08",0.6,
"EU28","CPI","TOT","AGRWTH","M","2009-09",0.3,
"EU28","CPI","TOT","AGRWTH","M","2009-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2009-11",1,
"EU28","CPI","TOT","AGRWTH","M","2009-12",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-01",1.7,
"EU28","CPI","TOT","AGRWTH","M","2010-02",1.5,
"EU28","CPI","TOT","AGRWTH","M","2010-03",2,
"EU28","CPI","TOT","AGRWTH","M","2010-04",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-05",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-06",1.9,
"EU28","CPI","TOT","AGRWTH","M","2010-07",2.1,
"EU28","CPI","TOT","AGRWTH","M","2010-08",2,
"EU28","CPI","TOT","AGRWTH","M","2010-09",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-10",2.4,
"EU28","CPI","TOT","AGRWTH","M","2010-11",2.3,
"EU28","CPI","TOT","AGRWTH","M","2010-12",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-01",2.7,
"EU28","CPI","TOT","AGRWTH","M","2011-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-03",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-04",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-05",3.2,
"EU28","CPI","TOT","AGRWTH","M","2011-06",3.1,
"EU28","CPI","TOT","AGRWTH","M","2011-07",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-08",2.9,
"EU28","CPI","TOT","AGRWTH","M","2011-09",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-10",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-11",3.3,
"EU28","CPI","TOT","AGRWTH","M","2011-12",3,
"EU28","CPI","TOT","AGRWTH","M","2012-01",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-02",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-03",2.9,
"EU28","CPI","TOT","AGRWTH","M","2012-04",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-05",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-06",2.5,
"EU28","CPI","TOT","AGRWTH","M","2012-07",2.6,
"EU28","CPI","TOT","AGRWTH","M","2012-08",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-09",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-10",2.7,
"EU28","CPI","TOT","AGRWTH","M","2012-11",2.4,
"EU28","CPI","TOT","AGRWTH","M","2012-12",2.3,
"EU28","CPI","TOT","AGRWTH","M","2013-01",2.1,
"EU28","CPI","TOT","AGRWTH","M","2013-02",2,
"EU28","CPI","TOT","AGRWTH","M","2013-03",1.9,
"EU28","CPI","TOT","AGRWTH","M","2013-04",1.4,
"EU28","CPI","TOT","AGRWTH","M","2013-05",1.6,
"EU28","CPI","TOT","AGRWTH","M","2013-06",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-07",1.7,
"EU28","CPI","TOT","AGRWTH","M","2013-08",1.5,
"EU28","CPI","TOT","AGRWTH","M","2013-09",1.3,
"EU28","CPI","TOT","AGRWTH","M","2013-10",0.9,
"EU28","CPI","TOT","AGRWTH","M","2013-11",1,
"EU28","CPI","TOT","AGRWTH","M","2013-12",1,
"EU28","CPI","TOT","AGRWTH","M","2014-01",0.9,
"EU28","CPI","TOT","AGRWTH","M","2014-02",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-03",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-04",0.8,
"EU28","CPI","TOT","AGRWTH","M","2014-05",0.6,
"EU28","CPI","TOT","AGRWTH","M","2014-06",0.7,
"EU28","CPI","TOT","AGRWTH","M","2014-07",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-08",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-09",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2014-11",0.4,
"EU28","CPI","TOT","AGRWTH","M","2014-12",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-01",-0.5,
"EU28","CPI","TOT","AGRWTH","M","2015-02",-0.3,
"EU28","CPI","TOT","AGRWTH","M","2015-03",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-04",0,
"EU28","CPI","TOT","AGRWTH","M","2015-05",0.3,
"EU28","CPI","TOT","AGRWTH","M","2015-06",0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2015-08",0,
"EU28","CPI","TOT","AGRWTH","M","2015-09",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-10",0,
"EU28","CPI","TOT","AGRWTH","M","2015-11",0.1,
"EU28","CPI","TOT","AGRWTH","M","2015-12",0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-01",0.3,
"EU28","CPI","TOT","AGRWTH","M","2016-02",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-03",0,
"EU28","CPI","TOT","AGRWTH","M","2016-04",-0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-05",-0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-06",0.1,
"EU28","CPI","TOT","AGRWTH","M","2016-07",0.2,
"EU28","CPI","TOT","AGRWTH","M","2016-08",0.3,
"EU28","CPI","TOT","AGRWTH","M","2016-09",0.4,
"EU28","CPI","TOT","AGRWTH","M","2016-10",0.5,
"EU28","CPI","TOT","AGRWTH","M","2016-11",0.6,
"EU28","CPI","TOT","AGRWTH","M","2016-12",1.2,
"EU28","CPI","TOT","AGRWTH","M","2017-01",1.7,
"EA19","CPI","TOT","AGRWTH","M","1997-01",2.2,
"EA19","CPI","TOT","AGRWTH","M","1997-02",2,
"EA19","CPI","TOT","AGRWTH","M","1997-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","1997-04",1.4,
"EA19","CPI","TOT","AGRWTH","M","1997-05",1.5,
"EA19","CPI","TOT","AGRWTH","M","1997-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","1997-07",1.6,
"EA19","CPI","TOT","AGRWTH","M","1997-08",1.8,
"EA19","CPI","TOT","AGRWTH","M","1997-09",1.7,
"EA19","CPI","TOT","AGRWTH","M","1997-10",1.6,
"EA19","CPI","TOT","AGRWTH","M","1997-11",1.8,
"EA19","CPI","TOT","AGRWTH","M","1997-12",1.6,
"EA19","CPI","TOT","AGRWTH","M","1998-01",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-03",1.2,
"EA19","CPI","TOT","AGRWTH","M","1998-04",1.5,
"EA19","CPI","TOT","AGRWTH","M","1998-05",1.4,
"EA19","CPI","TOT","AGRWTH","M","1998-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","1998-07",1.4,
"EA19","CPI","TOT","AGRWTH","M","1998-08",1.3,
"EA19","CPI","TOT","AGRWTH","M","1998-09",1.1,
"EA19","CPI","TOT","AGRWTH","M","1998-10",1,
"EA19","CPI","TOT","AGRWTH","M","1998-11",0.9,
"EA19","CPI","TOT","AGRWTH","M","1998-12",0.8,
"EA19","CPI","TOT","AGRWTH","M","1999-01",0.9,
"EA19","CPI","TOT","AGRWTH","M","1999-02",0.8,
"EA19","CPI","TOT","AGRWTH","M","1999-03",1,
"EA19","CPI","TOT","AGRWTH","M","1999-04",1.1,
"EA19","CPI","TOT","AGRWTH","M","1999-05",1,
"EA19","CPI","TOT","AGRWTH","M","1999-06",0.9,
"EA19","CPI","TOT","AGRWTH","M","1999-07",1.1,
"EA19","CPI","TOT","AGRWTH","M","1999-08",1.2,
"EA19","CPI","TOT","AGRWTH","M","1999-09",1.3,
"EA19","CPI","TOT","AGRWTH","M","1999-10",1.4,
"EA19","CPI","TOT","AGRWTH","M","1999-11",1.5,
"EA19","CPI","TOT","AGRWTH","M","1999-12",1.8,
"EA19","CPI","TOT","AGRWTH","M","2000-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2000-02",2,
"EA19","CPI","TOT","AGRWTH","M","2000-03",2.1,
"EA19","CPI","TOT","AGRWTH","M","2000-04",1.8,
"EA19","CPI","TOT","AGRWTH","M","2000-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2000-06",2.2,
"EA19","CPI","TOT","AGRWTH","M","2000-07",2.2,
"EA19","CPI","TOT","AGRWTH","M","2000-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2000-09",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-11",2.5,
"EA19","CPI","TOT","AGRWTH","M","2000-12",2.6,
"EA19","CPI","TOT","AGRWTH","M","2001-01",2.1,
"EA19","CPI","TOT","AGRWTH","M","2001-02",2.1,
"EA19","CPI","TOT","AGRWTH","M","2001-03",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-04",2.8,
"EA19","CPI","TOT","AGRWTH","M","2001-05",3.1,
"EA19","CPI","TOT","AGRWTH","M","2001-06",2.9,
"EA19","CPI","TOT","AGRWTH","M","2001-07",2.6,
"EA19","CPI","TOT","AGRWTH","M","2001-08",2.4,
"EA19","CPI","TOT","AGRWTH","M","2001-09",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2001-11",2,
"EA19","CPI","TOT","AGRWTH","M","2001-12",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-01",2.7,
"EA19","CPI","TOT","AGRWTH","M","2002-02",2.5,
"EA19","CPI","TOT","AGRWTH","M","2002-03",2.5,
"EA19","CPI","TOT","AGRWTH","M","2002-04",2.4,
"EA19","CPI","TOT","AGRWTH","M","2002-05",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-06",1.9,
"EA19","CPI","TOT","AGRWTH","M","2002-07",2,
"EA19","CPI","TOT","AGRWTH","M","2002-08",2.2,
"EA19","CPI","TOT","AGRWTH","M","2002-09",2.1,
"EA19","CPI","TOT","AGRWTH","M","2002-10",2.3,
"EA19","CPI","TOT","AGRWTH","M","2002-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2002-12",2.3,
"EA19","CPI","TOT","AGRWTH","M","2003-01",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2003-03",2.4,
"EA19","CPI","TOT","AGRWTH","M","2003-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2003-06",2,
"EA19","CPI","TOT","AGRWTH","M","2003-07",2,
"EA19","CPI","TOT","AGRWTH","M","2003-08",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-09",2.2,
"EA19","CPI","TOT","AGRWTH","M","2003-10",2.1,
"EA19","CPI","TOT","AGRWTH","M","2003-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2003-12",2,
"EA19","CPI","TOT","AGRWTH","M","2004-01",1.8,
"EA19","CPI","TOT","AGRWTH","M","2004-02",1.7,
"EA19","CPI","TOT","AGRWTH","M","2004-03",1.7,
"EA19","CPI","TOT","AGRWTH","M","2004-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2004-05",2.5,
"EA19","CPI","TOT","AGRWTH","M","2004-06",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-07",2.3,
"EA19","CPI","TOT","AGRWTH","M","2004-08",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-09",2.1,
"EA19","CPI","TOT","AGRWTH","M","2004-10",2.4,
"EA19","CPI","TOT","AGRWTH","M","2004-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2004-12",2.4,
"EA19","CPI","TOT","AGRWTH","M","2005-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2005-02",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-03",2.2,
"EA19","CPI","TOT","AGRWTH","M","2005-04",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-05",2,
"EA19","CPI","TOT","AGRWTH","M","2005-06",2,
"EA19","CPI","TOT","AGRWTH","M","2005-07",2.1,
"EA19","CPI","TOT","AGRWTH","M","2005-08",2.2,
"EA19","CPI","TOT","AGRWTH","M","2005-09",2.6,
"EA19","CPI","TOT","AGRWTH","M","2005-10",2.5,
"EA19","CPI","TOT","AGRWTH","M","2005-11",2.3,
"EA19","CPI","TOT","AGRWTH","M","2005-12",2.3,
"EA19","CPI","TOT","AGRWTH","M","2006-01",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-02",2.4,
"EA19","CPI","TOT","AGRWTH","M","2006-03",2.2,
"EA19","CPI","TOT","AGRWTH","M","2006-04",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-05",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-06",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-07",2.5,
"EA19","CPI","TOT","AGRWTH","M","2006-08",2.3,
"EA19","CPI","TOT","AGRWTH","M","2006-09",1.8,
"EA19","CPI","TOT","AGRWTH","M","2006-10",1.6,
"EA19","CPI","TOT","AGRWTH","M","2006-11",1.9,
"EA19","CPI","TOT","AGRWTH","M","2006-12",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-01",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-02",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-03",2,
"EA19","CPI","TOT","AGRWTH","M","2007-04",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-05",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-06",1.9,
"EA19","CPI","TOT","AGRWTH","M","2007-07",1.8,
"EA19","CPI","TOT","AGRWTH","M","2007-08",1.8,
"EA19","CPI","TOT","AGRWTH","M","2007-09",2.2,
"EA19","CPI","TOT","AGRWTH","M","2007-10",2.6,
"EA19","CPI","TOT","AGRWTH","M","2007-11",3.1,
"EA19","CPI","TOT","AGRWTH","M","2007-12",3.1,
"EA19","CPI","TOT","AGRWTH","M","2008-01",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-02",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-03",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-04",3.3,
"EA19","CPI","TOT","AGRWTH","M","2008-05",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-06",4,
"EA19","CPI","TOT","AGRWTH","M","2008-07",4.1,
"EA19","CPI","TOT","AGRWTH","M","2008-08",3.9,
"EA19","CPI","TOT","AGRWTH","M","2008-09",3.7,
"EA19","CPI","TOT","AGRWTH","M","2008-10",3.2,
"EA19","CPI","TOT","AGRWTH","M","2008-11",2.2,
"EA19","CPI","TOT","AGRWTH","M","2008-12",1.6,
"EA19","CPI","TOT","AGRWTH","M","2009-01",1.2,
"EA19","CPI","TOT","AGRWTH","M","2009-02",1.2,
"EA19","CPI","TOT","AGRWTH","M","2009-03",0.6,
"EA19","CPI","TOT","AGRWTH","M","2009-04",0.7,
"EA19","CPI","TOT","AGRWTH","M","2009-05",0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-06",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-07",-0.6,
"EA19","CPI","TOT","AGRWTH","M","2009-08",-0.2,
"EA19","CPI","TOT","AGRWTH","M","2009-09",-0.3,
"EA19","CPI","TOT","AGRWTH","M","2009-10",-0.1,
"EA19","CPI","TOT","AGRWTH","M","2009-11",0.5,
"EA19","CPI","TOT","AGRWTH","M","2009-12",0.9,
"EA19","CPI","TOT","AGRWTH","M","2010-01",0.9,
"EA19","CPI","TOT","AGRWTH","M","2010-02",0.8,
"EA19","CPI","TOT","AGRWTH","M","2010-03",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-04",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-05",1.7,
"EA19","CPI","TOT","AGRWTH","M","2010-06",1.5,
"EA19","CPI","TOT","AGRWTH","M","2010-07",1.7,
"EA19","CPI","TOT","AGRWTH","M","2010-08",1.6,
"EA19","CPI","TOT","AGRWTH","M","2010-09",1.9,
"EA19","CPI","TOT","AGRWTH","M","2010-10",1.9,
"EA19","CPI","TOT","AGRWTH","M","2010-11",1.9,
